t,gsfc_id,is_succeed,is_dropped,src_vsg,dst_vsg,vnf_sequence,satellite_path,processed_satellite_path,hop_count,propagation_delay_ms,processing_delay_ms,queueing_delay_ms,transmission_delay_ms,e2e_delay_ms
78,105,False,False,7,3,"['1', '2', '1', '1', '2']","[[33, ('src', 'vnf1')], [34, 'vnf2'], [33, 'vnf1'], [33, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, 'dst']]","[[33, ('src', 'vnf1')], [34, 'vnf2'], [33, 'vnf1'], [33, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [40, None]]",7,84.31757456747447,5,37,6,132.31757456747448
78,106,True,False,1,3,"['1', '1', '2', '1', '2']","[[29, 'src'], [28, None], [27, 'vnf1'], [27, 'vnf1'], [38, None], [49, 'vnf2'], [60, 'vnf1'], [49, 'vnf2'], [50, None], [51, 'dst']]","[[29, 'src'], [28, None], [27, 'vnf1'], [27, 'vnf1'], [38, None], [49, 'vnf2'], [60, 'vnf1'], [49, 'vnf2'], [50, None], [51, 'dst']]",8,161.78713036229263,5,0,8,174.78713036229263
78,107,True,False,10,14,"['2', '2', '1', '2', '2']","[[1, 'src'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [45, None], [56, 'dst']]","[[1, 'src'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [45, None], [56, 'dst']]",7,142.37968168543316,5,18,7,172.37968168543316
78,108,True,False,6,8,"['2', '2', '2', '2', '1']","[[22, 'src'], [23, 'vnf2'], [23, 'vnf2'], [23, 'vnf2'], [23, 'vnf2'], [22, None], [33, 'vnf1'], [44, 'dst']]","[[22, 'src'], [23, 'vnf2'], [23, 'vnf2'], [23, 'vnf2'], [23, 'vnf2'], [22, None], [33, 'vnf1'], [44, 'dst']]",4,87.01378358235512,5,19,4,115.01378358235512
78,109,True,False,2,3,"['1', '2', '2', '1', '1']","[[40, 'src'], [41, None], [42, None], [43, None], [33, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [54, 'vnf1'], [54, ('dst', 'vnf1')]]","[[40, 'src'], [41, None], [42, None], [43, None], [33, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [54, 'vnf1'], [54, ('dst', 'vnf1')]]",6,80.42021605164585,5,16,6,107.42021605164585
78,110,True,False,3,9,"['2', '2', '1', '1', '2']","[[51, 'src'], [40, None], [41, None], [42, None], [43, 'vnf2'], [43, 'vnf2'], [33, 'vnf1'], [33, 'vnf1'], [22, None], [11, None], [0, 'vnf2'], [55, 'dst']]","[[51, 'src'], [40, None], [41, None], [42, None], [43, 'vnf2'], [43, 'vnf2'], [33, 'vnf1'], [33, 'vnf1'], [22, None], [11, None], [0, 'vnf2'], [55, 'dst']]",9,149.35161518622587,5,30,9,193.35161518622587
78,111,True,False,6,14,"['2', '2', '2', '2', '2']","[[22, 'src'], [11, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [1, None], [56, 'dst']]","[[22, 'src'], [11, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [1, None], [56, 'dst']]",4,83.1164250665265,5,0,4,92.1164250665265
78,112,True,False,12,3,"['2', '1', '2', '2', '2']","[[34, ('src', 'vnf2')], [33, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, 'dst']]","[[34, ('src', 'vnf2')], [33, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, 'dst']]",6,73.5926647393042,5,20,6,104.5926647393042
78,113,True,False,3,4,"['1', '2', '1', '2', '2']","[[54, ('src', 'vnf1')], [43, 'vnf2'], [33, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [62, 'dst']]","[[54, ('src', 'vnf1')], [43, 'vnf2'], [33, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [62, 'dst']]",8,98.2778430824207,5,16,8,127.2778430824207
78,114,True,False,3,14,"['1', '2', '1', '1', '1']","[[54, ('src', 'vnf1')], [43, 'vnf2'], [33, 'vnf1'], [33, 'vnf1'], [33, 'vnf1'], [34, None], [45, None], [56, 'dst']]","[[54, ('src', 'vnf1')], [43, 'vnf2'], [33, 'vnf1'], [33, 'vnf1'], [33, 'vnf1'], [34, None], [45, None], [56, 'dst']]",5,86.57654117030269,5,36,5,132.57654117030268
78,115,True,False,13,14,"['2', '2', '1', '1', '1']","[[48, ('src', 'vnf2')], [48, 'vnf2'], [47, None], [46, None], [57, 'vnf1'], [57, 'vnf1'], [57, ('dst', 'vnf1')]]","[[48, ('src', 'vnf2')], [48, 'vnf2'], [47, None], [46, None], [57, 'vnf1'], [57, 'vnf1'], [57, ('dst', 'vnf1')]]",3,15.098177467980046,5,0,3,23.098177467980044
78,116,True,False,3,14,"['2', '1', '2', '1', '2']","[[51, 'src'], [40, None], [41, None], [42, None], [43, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [45, None], [56, 'dst']]","[[51, 'src'], [40, None], [41, None], [42, None], [43, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [45, None], [56, 'dst']]",10,144.41284108187781,5,31,10,190.41284108187781
78,117,True,False,1,2,"['1', '2', '2', '2', '2']","[[29, 'src'], [30, None], [31, None], [32, None], [22, None], [33, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [43, 'vnf2'], [43, ('dst', 'vnf2')]]","[[29, 'src'], [30, None], [31, None], [32, None], [22, None], [33, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [43, 'vnf2'], [43, ('dst', 'vnf2')]]",6,88.51701967153662,5,19,6,118.51701967153662
78,118,True,False,0,6,"['1', '2', '2', '1', '2']","[[7, ('src', 'vnf1')], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [22, None], [23, 'vnf2'], [22, 'dst']]","[[7, ('src', 'vnf1')], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [22, None], [23, 'vnf2'], [22, 'dst']]",10,179.73024835795388,5,22,10,216.73024835795388
78,119,True,False,5,3,"['1', '2', '2', '1', '2']","[[0, 'src'], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [33, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, 'dst']]","[[0, 'src'], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [33, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, 'dst']]",10,164.80589342572148,5,30,10,209.80589342572148
78,120,True,False,0,2,"['2', '2', '1', '1', '1']","[[7, 'src'], [62, None], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, 'vnf1'], [27, 'vnf1'], [27, 'vnf1'], [28, None], [29, None], [40, 'dst']]","[[7, 'src'], [62, None], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, 'vnf1'], [27, 'vnf1'], [27, 'vnf1'], [28, None], [29, None], [40, 'dst']]",9,145.4630264907019,5,0,9,159.4630264907019
78,121,True,False,1,14,"['2', '1', '2', '2', '2']","[[32, ('src', 'vnf2')], [22, None], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [34, 'vnf2'], [45, None], [56, 'dst']]","[[32, ('src', 'vnf2')], [22, None], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [34, 'vnf2'], [45, None], [56, 'dst']]",5,94.67334479019347,5,21,5,125.67334479019347
78,122,True,False,3,9,"['2', '2', '2', '1', '1']","[[51, 'src'], [50, None], [49, 'vnf2'], [49, 'vnf2'], [49, 'vnf2'], [60, 'vnf1'], [60, ('dst', 'vnf1')]]","[[51, 'src'], [50, None], [49, 'vnf2'], [49, 'vnf2'], [49, 'vnf2'], [60, 'vnf1'], [60, ('dst', 'vnf1')]]",3,59.33829297226981,5,0,3,67.33829297226981
79,0,True,False,0,12,"['2', '2', '2', '2', '1']","[[7, 'src'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [34, 'dst']]","[[7, 'src'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [34, 'dst']]",8,136.22335656677632,5,7,8,156.22335656677632
79,1,True,False,4,6,"['2', '2', '1', '1', '1']","[[62, 'src'], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, 'vnf1'], [27, 'vnf1'], [27, ('dst', 'vnf1')]]","[[62, 'src'], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, 'vnf1'], [27, 'vnf1'], [27, ('dst', 'vnf1')]]",5,89.82237869653375,5,0,5,99.82237869653375
79,2,True,False,6,3,"['2', '2', '1', '2', '1']","[[22, 'src'], [23, 'vnf2'], [23, 'vnf2'], [22, None], [33, 'vnf1'], [43, 'vnf2'], [54, ('dst', 'vnf1')]]","[[22, 'src'], [23, 'vnf2'], [23, 'vnf2'], [22, None], [33, 'vnf1'], [43, 'vnf2'], [54, ('dst', 'vnf1')]]",5,98.57070330602207,4,0,5,107.57070330602207
79,3,True,False,10,13,"['1', '2', '1', '2', '2']","[[1, 'src'], [0, None], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [45, 'dst']]","[[1, 'src'], [0, None], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [45, 'dst']]",8,165.93076354481948,5,2,8,180.93076354481948
79,4,True,False,1,14,"['1', '2', '2', '2', '2']","[[29, 'src'], [18, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [1, None], [56, 'dst']]","[[29, 'src'], [18, None], [7, 'vnf1'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [1, None], [56, 'dst']]",8,98.27784308242073,5,1,8,112.27784308242073
79,5,True,False,9,13,"['2', '2', '1', '2', '1']","[[55, 'src'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, None], [45, 'dst']]","[[55, 'src'], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, None], [45, 'dst']]",8,170.13020864888162,5,10,8,193.13020864888162
79,6,True,False,14,6,"['1', '2', '1', '2', '1']","[[57, ('src', 'vnf1')], [46, None], [35, None], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [22, 'dst']]","[[57, ('src', 'vnf1')], [46, None], [35, None], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [22, 'dst']]",7,103.19633935374728,5,9,7,124.19633935374728
79,7,True,False,8,9,"['2', '2', '2', '2', '2']","[[44, 'src'], [55, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [55, 'dst']]","[[44, 'src'], [55, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [55, 'dst']]",3,71.55950534285957,5,1,3,80.55950534285957
79,8,True,False,3,14,"['1', '2', '2', '1', '2']","[[54, ('src', 'vnf1')], [43, 'vnf2'], [43, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [45, None], [56, 'dst']]","[[54, ('src', 'vnf1')], [43, 'vnf2'], [43, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [45, None], [56, 'dst']]",5,86.57654117030269,5,4,5,100.57654117030269
79,9,True,False,1,7,"['1', '2', '2', '1', '2']","[[29, 'src'], [30, None], [31, None], [32, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [33, 'dst']]","[[29, 'src'], [30, None], [31, None], [32, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [33, 'dst']]",9,147.47818970220976,5,18,9,179.47818970220976
79,10,True,False,0,2,"['2', '1', '2', '2', '1']","[[7, 'src'], [62, None], [51, None], [50, None], [49, 'vnf2'], [60, 'vnf1'], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, 'vnf1'], [28, None], [29, None], [40, 'dst']]","[[7, 'src'], [62, None], [51, None], [50, None], [49, 'vnf2'], [60, 'vnf1'], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, 'vnf1'], [28, None], [29, None], [40, 'dst']]",11,188.57357090845494,5,0,11,204.57357090845494
79,11,True,False,0,13,"['1', '2', '2', '1', '2']","[[7, ('src', 'vnf1')], [62, None], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [60, 'vnf1'], [49, None], [48, ('dst', 'vnf2')]]","[[7, ('src', 'vnf1')], [62, None], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [60, 'vnf1'], [49, None], [48, ('dst', 'vnf2')]]",7,116.10444205229498,4,3,7,130.10444205229498
79,12,True,False,4,1,"['1', '1', '1', '2', '2']","[[62, 'src'], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, ('dst', 'vnf2')]]","[[62, 'src'], [7, 'vnf1'], [7, 'vnf1'], [7, 'vnf1'], [8, None], [9, None], [10, None], [21, None], [32, 'vnf2'], [32, ('dst', 'vnf2')]]",6,65.79794770764694,5,0,6,76.79794770764694
79,13,True,False,7,4,"['1', '1', '2', '1', '2']","[[33, ('src', 'vnf1')], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [62, 'dst']]","[[33, ('src', 'vnf1')], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [62, 'dst']]",8,102.17520159824933,5,2,8,117.17520159824933
79,14,True,False,4,7,"['1', '1', '2', '2', '1']","[[62, 'src'], [51, None], [52, None], [53, None], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [33, ('dst', 'vnf1')]]","[[62, 'src'], [51, None], [52, None], [53, None], [54, 'vnf1'], [54, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [33, ('dst', 'vnf1')]]",6,69.69530622347557,4,0,6,79.69530622347557
79,15,True,False,10,2,"['1', '2', '1', '1', '1']","[[1, 'src'], [0, None], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [33, 'vnf1'], [33, 'vnf1'], [43, None], [42, None], [41, None], [40, 'dst']]","[[1, 'src'], [0, None], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [33, 'vnf1'], [33, 'vnf1'], [43, None], [42, None], [41, None], [40, 'dst']]",10,175.53080325389175,5,27,10,217.53080325389175
79,16,True,False,2,14,"['2', '2', '1', '2', '2']","[[43, ('src', 'vnf2')], [43, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [45, None], [56, 'dst']]","[[43, ('src', 'vnf2')], [43, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [45, None], [56, 'dst']]",4,70.8201763425736,5,6,4,85.8201763425736
79,17,True,False,4,10,"['2', '2', '1', '2', '2']","[[62, 'src'], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [60, 'vnf1'], [5, None], [4, None], [3, 'vnf2'], [3, ('dst', 'vnf2')]]","[[62, 'src'], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [60, 'vnf1'], [5, None], [4, None], [3, 'vnf2'], [3, ('dst', 'vnf2')]]",7,115.89662482614489,5,2,7,129.8966248261449
79,18,True,False,5,4,"['1', '2', '2', '2', '2']","[[0, 'src'], [11, None], [22, None], [33, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [43, 'vnf2'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [62, 'dst']]","[[0, 'src'], [11, None], [22, None], [33, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [43, 'vnf2'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [62, 'dst']]",9,134.42726025399347,5,4,9,152.42726025399347
79,19,True,False,13,4,"['1', '2', '1', '2', '1']","[[45, 'src'], [34, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [53, None], [52, None], [51, None], [62, 'dst']]","[[45, 'src'], [34, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [43, 'vnf2'], [54, 'vnf1'], [53, None], [52, None], [51, None], [62, 'dst']]",10,144.41284108187781,5,18,10,177.41284108187781
79,20,True,False,7,4,"['1', '2', '1', '2', '2']","[[33, ('src', 'vnf1')], [34, 'vnf2'], [33, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [62, 'dst']]","[[33, ('src', 'vnf1')], [34, 'vnf2'], [33, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [62, 'dst']]",8,102.17520159824933,5,10,8,125.17520159824933
79,21,True,False,2,4,"['1', '2', '1', '1', '2']","[[40, 'src'], [29, None], [28, None], [27, 'vnf1'], [38, None], [49, 'vnf2'], [60, 'vnf1'], [60, 'vnf1'], [49, 'vnf2'], [50, None], [51, None], [62, 'dst']]","[[40, 'src'], [29, None], [28, None], [27, 'vnf1'], [38, None], [49, 'vnf2'], [60, 'vnf1'], [60, 'vnf1'], [49, 'vnf2'], [50, None], [51, None], [62, 'dst']]",10,179.64475739306752,5,2,10,196.64475739306752
79,22,True,False,6,3,"['2', '2', '1', '2', '2']","[[22, 'src'], [23, 'vnf2'], [23, 'vnf2'], [22, None], [33, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, 'dst']]","[[22, 'src'], [23, 'vnf2'], [23, 'vnf2'], [22, None], [33, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, 'dst']]",8,117.09955653048175,5,3,8,133.09955653048175
79,23,True,False,2,14,"['1', '1', '2', '2', '1']","[[40, 'src'], [41, None], [42, None], [43, None], [33, 'vnf1'], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [35, None], [46, None], [57, ('dst', 'vnf1')]]","[[40, 'src'], [41, None], [42, None], [43, None], [33, 'vnf1'], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [35, None], [46, None], [57, ('dst', 'vnf1')]]",8,85.04585209937106,4,10,8,107.04585209937106
79,24,True,False,2,13,"['1', '1', '1', '1', '1']","[[40, 'src'], [41, None], [42, None], [43, None], [33, 'vnf1'], [33, 'vnf1'], [33, 'vnf1'], [33, 'vnf1'], [33, 'vnf1'], [34, None], [45, 'dst']]","[[40, 'src'], [41, None], [42, None], [43, None], [33, 'vnf1'], [33, 'vnf1'], [33, 'vnf1'], [33, 'vnf1'], [33, 'vnf1'], [34, None], [45, 'dst']]",6,80.42021605164585,5,22,6,113.42021605164585
79,25,True,False,0,3,"['2', '2', '2', '2', '1']","[[7, 'src'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [10, None], [65, None], [54, ('dst', 'vnf1')]]","[[7, 'src'], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [10, None], [65, None], [54, ('dst', 'vnf1')]]",7,96.17658087937495,4,0,7,107.17658087937495
79,26,True,False,10,8,"['2', '1', '2', '1', '2']","[[3, ('src', 'vnf2')], [4, None], [5, None], [60, 'vnf1'], [49, 'vnf2'], [60, 'vnf1'], [49, ('dst', 'vnf2')]]","[[3, ('src', 'vnf2')], [4, None], [5, None], [60, 'vnf1'], [49, 'vnf2'], [60, 'vnf1'], [49, ('dst', 'vnf2')]]",6,112.29533496511719,4,0,6,122.29533496511719
79,27,True,False,10,14,"['1', '2', '1', '1', '1']","[[1, 'src'], [2, None], [57, 'vnf1'], [2, None], [3, 'vnf2'], [2, None], [57, 'vnf1'], [57, 'vnf1'], [57, ('dst', 'vnf1')]]","[[1, 'src'], [2, None], [57, 'vnf1'], [2, None], [3, 'vnf2'], [2, None], [57, 'vnf1'], [57, 'vnf1'], [57, ('dst', 'vnf1')]]",6,29.761771964062,5,0,6,40.761771964062
79,28,True,False,11,2,"['1', '2', '1', '1', '1']","[[23, 'src'], [22, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [33, 'vnf1'], [33, 'vnf1'], [43, None], [42, None], [41, None], [40, 'dst']]","[[23, 'src'], [22, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [33, 'vnf1'], [33, 'vnf1'], [43, None], [42, None], [41, None], [40, 'dst']]",8,127.82446635865205,5,43,8,183.82446635865205
79,29,True,False,3,14,"['2', '1', '1', '1', '1']","[[51, 'src'], [50, None], [49, None], [48, 'vnf2'], [47, None], [46, None], [57, 'vnf1'], [57, 'vnf1'], [57, 'vnf1'], [57, ('dst', 'vnf1')]]","[[51, 'src'], [50, None], [49, None], [48, 'vnf2'], [47, None], [46, None], [57, 'vnf1'], [57, 'vnf1'], [57, 'vnf1'], [57, ('dst', 'vnf1')]]",6,70.23444807174712,5,0,6,81.23444807174712
79,30,True,False,1,2,"['1', '1', '2', '2', '1']","[[29, 'src'], [28, None], [27, 'vnf1'], [27, 'vnf1'], [38, None], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, 'vnf1'], [28, None], [29, None], [40, 'dst']]","[[29, 'src'], [28, None], [27, 'vnf1'], [27, 'vnf1'], [38, None], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, 'vnf1'], [28, None], [29, None], [40, 'dst']]",9,170.71594387768005,5,0,9,184.71594387768005
79,31,True,False,4,8,"['1', '1', '1', '1', '2']","[[62, 'src'], [61, None], [60, 'vnf1'], [60, 'vnf1'], [60, 'vnf1'], [60, 'vnf1'], [49, ('dst', 'vnf2')]]","[[62, 'src'], [61, None], [60, 'vnf1'], [60, 'vnf1'], [60, 'vnf1'], [60, 'vnf1'], [49, ('dst', 'vnf2')]]",3,59.33829297226981,4,0,3,66.33829297226981
79,32,True,False,6,9,"['1', '2', '1', '1', '1']","[[27, ('src', 'vnf1')], [38, None], [49, 'vnf2'], [60, 'vnf1'], [60, 'vnf1'], [60, ('dst', 'vnf1')]]","[[27, ('src', 'vnf1')], [38, None], [49, 'vnf2'], [60, 'vnf1'], [60, 'vnf1'], [60, ('dst', 'vnf1')]]",3,64.66581662662954,5,3,3,75.66581662662954
79,33,True,False,7,4,"['1', '2', '2', '1', '2']","[[33, ('src', 'vnf1')], [34, 'vnf2'], [34, 'vnf2'], [33, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [62, 'dst']]","[[33, ('src', 'vnf1')], [34, 'vnf2'], [34, 'vnf2'], [33, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [62, 'dst']]",8,102.17520159824933,5,20,8,135.17520159824932
79,34,True,False,12,3,"['1', '2', '1', '2', '1']","[[34, 'src'], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [43, 'vnf2'], [54, ('dst', 'vnf1')]]","[[34, 'src'], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [43, 'vnf2'], [54, ('dst', 'vnf1')]]",5,94.37125820195993,4,22,5,125.37125820195993
79,35,True,False,3,4,"['2', '2', '2', '2', '2']","[[51, 'src'], [50, None], [49, 'vnf2'], [49, 'vnf2'], [49, 'vnf2'], [49, 'vnf2'], [49, 'vnf2'], [50, None], [51, None], [62, 'dst']]","[[51, 'src'], [50, None], [49, 'vnf2'], [49, 'vnf2'], [49, 'vnf2'], [49, 'vnf2'], [49, 'vnf2'], [50, None], [51, None], [62, 'dst']]",5,84.49485504217401,5,0,5,94.49485504217401
79,36,True,False,0,6,"['1', '1', '2', '1', '2']","[[7, ('src', 'vnf1')], [7, 'vnf1'], [8, None], [9, None], [10, None], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [22, None], [23, 'vnf2'], [22, 'dst']]","[[7, ('src', 'vnf1')], [7, 'vnf1'], [8, None], [9, None], [10, None], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [22, None], [23, 'vnf2'], [22, 'dst']]",10,179.73024835795388,5,3,10,197.73024835795388
79,37,True,False,5,3,"['1', '2', '1', '2', '2']","[[0, 'src'], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, 'dst']]","[[0, 'src'], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, 'dst']]",10,164.80589342572148,5,22,10,201.80589342572148
79,38,True,False,0,7,"['2', '1', '1', '2', '2']","[[7, 'src'], [8, None], [9, None], [10, None], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [33, 'dst']]","[[7, 'src'], [8, None], [9, None], [10, None], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [33, 'dst']]",9,155.87707991033403,5,15,9,184.87707991033403
79,39,True,False,13,4,"['2', '1', '1', '2', '1']","[[48, ('src', 'vnf2')], [49, None], [60, 'vnf1'], [60, 'vnf1'], [49, 'vnf2'], [60, 'vnf1'], [61, None], [62, 'dst']]","[[48, ('src', 'vnf2')], [49, None], [60, 'vnf1'], [60, 'vnf1'], [49, 'vnf2'], [60, 'vnf1'], [61, None], [62, 'dst']]",6,119.80208723039662,5,6,6,136.80208723039664
79,40,True,False,14,12,"['2', '1', '1', '1', '2']","[[56, 'src'], [45, None], [34, 'vnf2'], [33, 'vnf1'], [33, 'vnf1'], [33, 'vnf1'], [34, ('dst', 'vnf2')]]","[[56, 'src'], [45, None], [34, 'vnf2'], [33, 'vnf1'], [33, 'vnf1'], [33, 'vnf1'], [34, ('dst', 'vnf2')]]",4,70.8201763425736,4,27,4,105.8201763425736
79,41,True,False,12,3,"['2', '1', '1', '1', '2']","[[34, ('src', 'vnf2')], [33, 'vnf1'], [33, 'vnf1'], [33, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, 'dst']]","[[34, ('src', 'vnf2')], [33, 'vnf1'], [33, 'vnf1'], [33, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, 'dst']]",6,73.5926647393042,5,19,6,103.5926647393042
